scope,song,level,bpm,kind,seg_index,start_bar,end_bar,function,label_ja,n_bars,notes_total,n_events,align_err_ms,phi_star_ms,offset_delta_ms,spearman_raw,spearman_smooth,spearman_weighted,pearson_smooth,peak_err_bars,boundary_hit_tol1,boundary_hit_tol2,d_bar_mean,I_mean,suggested_notes,floor_fit,mae_notes,bias_notes,song_kind,seg_voiced,onset_ratio_vd,plan_v02,accent_stems,plan_primary,plan_secondary,best_stem,best_recall,second_stem,second_recall,best_stem_lift,best_lift,plan_agree,plan_agree_top2,plan_agree_lift,recall_drums,recall_bass,recall_other,recall_vocals,prec_vocals,lift_drums,lift_bass,lift_other,lift_vocals,none_share,pool_precision,ending_label,tail_ratio,section_spearman
segment,前前前世,13.0,190.0,audio_segment,7,77,80,interlude,間奏,4,,27,,,,,,,,,,,9.25,0.668,,,,,vocal,0.0,0.0,drum,,drum,,drums,0.63,bass,0.185,drums,2.978,True,True,True,0.63,0.185,0.0,0.0,,2.978,2.322,,,,,,,
segment,前前前世,13.0,190.0,audio_segment,8,81,84,interlude,間奏,4,,31,,,,,,,,,,,9.25,0.656,,,,,vocal,0.0,0.0,drum,,drum,,drums,0.581,bass,0.097,bass,2.765,True,True,False,0.581,0.097,0.032,0.0,,2.526,2.765,2.733,,,,,,
segment,前前前世,13.0,190.0,audio_segment,9,85,85,interlude,間奏,1,,5,,,,,,,,,,,7.0,0.53,,,,,vocal,0.0,0.0,drum,,drum,,drums,0.6,bass,0.0,drums,2.838,True,True,True,0.6,0.0,0.0,0.0,,2.838,,,,,,,,
segment,前前前世,13.0,190.0,chart_changepoint,0,2,16,,,15,,78,,,,,,,,,,,9.267,0.644,,,,,vocal,,,,,,,drums,0.756,bass,0.167,drums,3.71,,,,0.756,0.167,0.103,0.0,,3.71,3.008,3.65,,,,,,
segment,前前前世,13.0,190.0,chart_changepoint,1,17,29,,,13,,59,,,,,,,,,,,5.692,0.879,,,,,vocal,,,,,,,drums,0.695,other,0.458,drums,3.756,,,,0.695,0.034,0.458,0.068,0.21,3.756,0.421,2.434,1.011,,,,,
segment,前前前世,13.0,190.0,chart_changepoint,2,30,53,,,24,,130,,,,,,,,,,,8.458,0.889,,,,,vocal,,,,,,,drums,0.623,vocals,0.185,drums,3.321,,,,0.623,0.115,0.108,0.185,0.462,3.321,2.217,2.42,1.888,,,,,
segment,前前前世,13.0,190.0,chart_changepoint,3,54,64,,,11,,74,,,,,,,,,,,10.182,0.924,,,,,vocal,,,,,,,drums,0.513,vocals,0.284,bass,3.157,,,,0.513,0.054,0.0,0.284,0.625,2.553,3.157,0.0,2.199,,,,,
segment,前前前世,13.0,190.0,chart_changepoint,4,65,85,,,21,,125,,,,,,,,,,,8.048,0.77,,,,,vocal,,,,,,,drums,0.64,bass,0.144,drums,3.002,,,,0.64,0.144,0.008,0.088,0.5,3.002,2.521,1.772,1.813,,,,,
song,咲キ誇レ常世ノ華,13.5,170.0,,,,,,,109,804,479,0.0,5.0,-3.74,0.346,0.221,0.298,0.367,58,0.75,0.75,7.376,,7.255,0.373,2.803,-1.726,vocal,,,,,,,,,,,,,,,,0.702,0.081,0.117,0.221,0.582,3.317,1.345,2.243,2.701,0.152,0.564,tail_kill,1.254,0.238
segment,咲キ誇レ常世ノ華,13.5,170.0,audio_segment,0,3,12,intro,イントロ,10,,17,,,,,,,,,,,3.3,0.34,,,,,vocal,0.898,,vocal,,vocal,,other,0.588,vocals,0.412,other,8.948,False,True,False,0.0,0.0,0.588,0.412,0.304,,,8.948,4.422,,,,,
segment,咲キ誇レ常世ノ華,13.5,170.0,audio_segment,1,13,16,quiet_chorus,落ちサビ,4,,12,,,,,,,,,,,4.75,0.429,,,,,vocal,1.0,9.0,drum,,drum,,other,0.417,vocals,0.417,other,6.861,False,False,False,0.0,0.0,0.417,0.417,0.556,,,6.861,4.645,,,,,
segment,咲キ誇レ常世ノ華,13.5,170.0,audio_segment,2,17,20,verse,Aメロ,4,,27,,,,,,,,,,,9.5,0.71,,,,,vocal,0.781,0.042,drum,,drum,,drums,0.704,other,0.185,vocals,2.84,True,True,False,0.704,0.111,0.185,0.037,1.0,2.604,0.708,2.445,2.84,,,,,
segment,咲キ誇レ常世ノ華,13.5,170.0,audio_segment,3,21,28,interlude,間奏,8,,47,,,,,,,,,,,10.125,0.672,,,,,vocal,0.014,0.023,drum,,drum,,drums,0.723,bass,0.085,drums,2.942,True,True,True,0.723,0.085,0.064,0.0,0.0,2.942,1.222,1.977,0.0,,,,,
segment,咲キ誇レ常世ノ華,13.5,170.0,audio_segment,4,29,52,chorus,サビ,24,,90,,,,,,,,,,,6.458,0.906,,,,,vocal,0.967,0.44,vocal,vocal,drum,vocal,drums,0.767,vocals,0.467,vocals,3.471,True,True,False,0.767,0.078,0.144,0.467,0.636,2.741,1.186,1.907,3.471,,,,,
segment,咲キ誇レ常世ノ華,13.5,170.0,audio_segment,5,53,56,chorus,サビ,4,,15,,,,,,,,,,,8.25,0.941,,,,,vocal,1.0,0.458,vocal,vocal,drum,vocal,drums,0.933,vocals,0.267,drums,3.454,True,True,True,0.933,0.0,0.067,0.267,0.364,3.454,0.0,1.727,1.984,,,,,
segment,咲キ誇レ常世ノ華,13.5,170.0,audio_segment,6,57,76,quiet_chorus,落ちサビ,20,,86,,,,,,,,,,,7.75,0.823,,,,,vocal,0.987,0.361,drum,,drum,,drums,0.826,vocals,0.302,drums,3.673,True,True,True,0.826,0.07,0.023,0.302,0.743,3.673,1.191,1.784,3.444,,,,,
segment,咲キ誇レ常世ノ華,13.5,170.0,audio_segment,7,77,88,interlude,間奏,12,,76,,,,,,,,,,,9.583,0.687,,,,,vocal,0.015,0.0,drum,,drum,,drums,0.684,other,0.132,drums,2.693,True,True,True,0.684,0.118,0.132,0.0,,2.693,0.994,2.38,,,,,,
segment,咲キ誇レ常世ノ華,13.5,170.0,audio_segment,8,89,92,interlude,間奏,4,,24,,,,,,,,,,,9.5,0.759,,,,,vocal,0.008,0.04,drum,,drum,,drums,0.75,bass,0.083,drums,2.681,True,True,True,0.75,0.083,0.083,0.0,0.0,2.681,1.312,1.312,0.0,,,,,
segment,咲キ誇レ常世ノ華,13.5,170.0,audio_segment,9,93,100,quiet_chorus,落ちサビ,8,,29,,,,,,,,,,,4.375,0.606,,,,,vocal,0.952,0.765,drum,,drum,,drums,0.276,vocals,0.241,bass,4.465,True,True,False,0.276,0.172,0.103,0.241,0.538,2.613,4.465,1.804,2.952,,,,,
segment,咲キ誇レ常世ノ華,13.5,170.0,audio_segment,10,101,106,chorus,サビ,6,,28,,,,,,,,,,,8.5,0.841,,,,,vocal,0.98,0.68,vocal,vocal,drum,vocal,drums,0.821,vocals,0.393,drums,4.181,True,True,True,0.821,0.071,0.0,0.393,0.647,4.181,1.669,0.0,2.842,,,,,
segment,咲キ誇レ常世ノ華,13.5,170.0,audio_segment,11,107,111,verse,Aメロ,5,,28,,,,,,,,,,,10.2,0.75,,,,,vocal,0.599,0.03,drum,,drum,,drums,0.964,bass,0.036,vocals,3.419,True,True,False,0.964,0.036,0.0,0.036,1.0,3.293,1.719,0.0,3.419,,,,,
segment,咲キ誇レ常世ノ華,13.5,170.0,chart_changepoint,0,3,16,,,14,,29,,,,,,,,,,,3.714,0.365,,,,,vocal,,,,,,,other,0.552,vocals,0.414,other,8.581,,,,0.0,0.0,0.552,0.414,0.375,,,8.581,4.491,,,,,
segment,咲キ誇レ常世ノ華,13.5,170.0,chart_changepoint,1,17,27,,,11,,71,,,,,,,,,,,10.091,0.677,,,,,vocal,,,,,,,drums,0.704,other,0.099,vocals,2.958,,,,0.704,0.085,0.099,0.014,1.0,2.788,0.813,2.115,2.958,,,,,
segment,咲キ誇レ常世ノ華,13.5,170.0,chart_changepoint,2,28,67,,,40,,154,,,,,,,,,,,6.875,0.881,,,,,vocal,,,,,,,drums,0.792,vocals,0.377,vocals,3.213,,,,0.792,0.078,0.104,0.377,0.611,3.029,1.139,1.893,3.213,,,,,
segment,咲キ誇レ常世ノ華,13.5,170.0,chart_changepoint,3,68,91,,,24,,137,,,,,,,,,,,9.208,0.754,,,,,vocal,,,,,,,drums,0.752,vocals,0.102,drums,2.959,,,,0.752,0.095,0.095,0.102,0.778,2.959,1.057,2.331,2.647,,,,,
segment,咲キ誇レ常世ノ華,13.5,170.0,chart_changepoint,4,92,111,,,20,,88,,,,,,,,,,,7.25,0.716,,,,,vocal,,,,,,,drums,0.682,vocals,0.239,drums,3.64,,,,0.682,0.091,0.034,0.239,0.656,3.64,2.71,0.945,2.962,,,,,
song,夜咄ディセイブ,13.8,260.0,,,,,,,123,635,467,0.0,10.0,14.44,0.273,0.236,0.206,0.304,22,1.0,1.0,5.163,,6.591,0.465,1.386,-0.215,vocal,,,,,,,,,,,,,,,,0.644,0.186,0.163,0.221,0.652,2.7,2.176,2.066,2.732,0.203,0.487,other,0.993,0.189
segment,夜咄ディセイブ,13.8,260.0,audio_segment,0,3,26,intro,イントロ,24,,81,,,,,,,,,,,3.75,0.54,,,,,vocal,0.002,0.013,hook,,hook,,drums,0.518,other,0.37,vocals,4.565,False,True,False,0.518,0.296,0.37,0.012,1.0,2.723,2.479,2.548,4.565,,,,,
segment,夜咄ディセイブ,13.8,260.0,audio_segment,1,27,36,chorus,サビ,10,,46,,,,,,,,,,,5.7,0.898,,,,,vocal,1.0,0.824,drum,hook,drum,hook,drums,0.522,vocals,0.391,drums,2.703,True,True,True,0.522,0.152,0.304,0.391,0.643,2.703,1.193,1.829,2.352,,,,,
segment,夜咄ディセイブ,13.8,260.0,audio_segment,2,37,42,chorus,サビ,6,,28,,,,,,,,,,,5.833,0.939,,,,,vocal,1.0,0.708,drum,hook,drum,hook,drums,0.5,vocals,0.5,vocals,2.822,True,True,False,0.5,0.179,0.25,0.5,0.778,2.107,1.359,1.571,2.822,,,,,
segment,夜咄ディセイブ,13.8,260.0,audio_segment,3,43,52,verse,Aメロ,10,,29,,,,,,,,,,,4.6,0.856,,,,,vocal,0.983,0.643,drum,vocal,drum,vocal,vocals,0.552,drums,0.517,vocals,3.548,False,True,False,0.517,0.103,0.069,0.552,0.615,2.211,2.705,0.919,3.548,,,,,
segment,夜咄ディセイブ,13.8,260.0,audio_segment,4,53,56,final_chorus,ラスサビ,4,,16,,,,,,,,,,,5.0,0.967,,,,,vocal,1.0,0.37,drum,bass,drum,bass,drums,0.875,bass,0.375,bass,3.076,True,True,False,0.875,0.375,0.0,0.375,0.6,2.464,3.076,,2.5,,,,,
segment,夜咄ディセイブ,13.8,260.0,audio_segment,5,57,72,quiet_chorus,落ちサビ,16,,62,,,,,,,,,,,5.812,0.851,,,,,vocal,0.943,0.425,drum,,drum,,drums,0.887,vocals,0.387,other,4.003,True,True,False,0.887,0.21,0.065,0.387,0.706,3.197,2.823,4.003,3.001,,,,,
segment,夜咄ディセイブ,13.8,260.0,audio_segment,6,73,76,interlude,間奏,4,,25,,,,,,,,,,,7.5,0.659,,,,,vocal,0.169,0.059,drum,,drum,,drums,0.6,other,0.2,drums,2.486,True,True,True,0.6,0.0,0.2,0.0,0.0,2.486,,2.153,0.0,,,,,
segment,夜咄ディセイブ,13.8,260.0,audio_segment,7,77,84,interlude,間奏,8,,32,,,,,,,,,,,6.625,0.568,,,,,vocal,0.027,0.033,drum,,drum,,drums,0.5,other,0.156,drums,2.311,True,True,True,0.5,0.031,0.156,0.0,0.0,2.311,1.939,1.453,0.0,,,,,
segment,夜咄ディセイブ,13.8,260.0,audio_segment,8,85,88,verse,Aメロ,4,,10,,,,,,,,,,,2.75,0.523,,,,,vocal,0.509,0.375,drum,,drum,,drums,0.5,vocals,0.2,vocals,4.203,True,True,False,0.5,0.1,0.0,0.2,0.667,4.102,3.127,0.0,4.203,,,,,
segment,夜咄ディセイブ,13.8,260.0,audio_segment,9,89,96,pre_chorus,Bメロ,8,,27,,,,,,,,,,,5.25,0.836,,,,,vocal,1.0,0.415,drum,vocal,drum,vocal,drums,0.704,vocals,0.407,vocals,3.158,True,True,False,0.704,0.185,0.0,0.407,0.647,2.484,1.993,,3.158,,,,,
segment,夜咄ディセイブ,13.8,260.0,audio_segment,10,97,104,quiet_chorus,落ちサビ,8,,28,,,,,,,,,,,5.25,0.815,,,,,vocal,0.946,0.545,vocal,vocal,drum,vocal,drums,0.821,vocals,0.357,drums,3.493,True,True,True,0.821,0.25,0.0,0.357,0.556,3.493,2.494,0.0,2.625,,,,,
segment,夜咄ディセイブ,13.8,260.0,audio_segment,11,105,108,interlude,間奏,4,,22,,,,,,,,,,,6.75,0.579,,,,,vocal,0.0,0.0,drum,,drum,,drums,0.273,bass,0.091,other,2.843,True,True,False,0.273,0.091,0.091,0.0,,1.539,0.846,2.843,,,,,,
segment,夜咄ディセイブ,13.8,260.0,audio_segment,12,109,116,interlude,間奏,8,,28,,,,,,,,,,,5.375,0.648,,,,,vocal,0.0,0.0,drum,,drum,,drums,0.786,bass,0.25,drums,2.893,True,True,True,0.786,0.25,0.0,0.0,,2.893,2.691,0.0,,,,,,
segment,夜咄ディセイブ,13.8,260.0,audio_segment,13,117,120,interlude,間奏,4,,16,,,,,,,,,,,5.75,0.711,,,,,vocal,0.0,0.0,drum,,drum,,drums,0.875,other,0.125,other,3.909,True,True,False,0.875,0.062,0.125,0.0,,2.911,3.877,3.909,,,,,,
segment,夜咄ディセイブ,13.8,260.0,audio_segment,14,121,124,interlude,間奏,4,,16,,,,,,,,,,,5.25,0.714,,,,,vocal,0.0,0.043,drum,,drum,,drums,0.812,bass,0.25,bass,3.973,True,True,False,0.812,0.25,0.25,0.0,0.0,2.605,3.973,2.325,0.0,,,,,
segment,夜咄ディセイブ,13.8,260.0,audio_segment,15,125,125,outro,アウトロ,1,,1,,,,,,,,,,,2.0,0.325,,,,,vocal,0.0,0.0,drum,,hook,,drums,0.0,bass,0.0,drums,0.0,False,False,False,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,
segment,夜咄ディセイブ,13.8,260.0,chart_changepoint,0,3,26,,,24,,81,,,,,,,,,,,3.75,0.54,,,,,vocal,,,,,,,drums,0.518,other,0.37,vocals,4.565,,,,0.518,0.296,0.37,0.012,1.0,2.723,2.479,2.548,4.565,,,,,
segment,夜咄ディセイブ,13.8,260.0,chart_changepoint,1,27,71,,,45,,178,,,,,,,,,,,5.4,0.885,,,,,vocal,,,,,,,drums,0.668,vocals,0.444,vocals,2.923,,,,0.668,0.191,0.152,0.444,0.693,2.676,2.071,1.827,2.923,,,,,
segment,夜咄ディセイブ,13.8,260.0,chart_changepoint,2,72,85,,,14,,66,,,,,,,,,,,6.929,0.608,,,,,vocal,,,,,,,drums,0.53,other,0.151,drums,2.316,,,,0.53,0.015,0.151,0.0,0.0,2.316,1.639,1.631,0.0,,,,,
segment,夜咄ディセイブ,13.8,260.0,chart_changepoint,3,86,104,,,19,,59,,,,,,,,,,,4.684,0.778,,,,,vocal,,,,,,,drums,0.797,vocals,0.39,drums,3.327,,,,0.797,0.22,0.0,0.39,0.605,3.327,2.497,0.0,3.198,,,,,
segment,夜咄ディセイブ,13.8,260.0,chart_changepoint,4,105,125,,,21,,83,,,,,,,,,,,5.524,0.644,,,,,vocal,,,,,,,drums,0.675,bass,0.169,other,2.643,,,,0.675,0.169,0.096,0.0,0.0,2.556,2.265,2.643,0.0,,,,,
song,幸せになれる隠しコマンドがあるらしい,14.0,142.0,,,,,,,86,850,495,0.0,-12.5,-0.74,0.029,0.055,0.139,0.176,24,0.75,1.0,9.884,,12.068,0.533,3.166,-1.199,vocal,,,,,,,,,,,,,,,,0.764,0.042,0.125,0.238,0.393,3.073,0.553,2.318,2.024,0.156,0.442,other,0.86,0.168
segment,幸せになれる隠しコマンドがあるらしい,14.0,142.0,audio_segment,0,2,12,intro,イントロ,11,,45,,,,,,,,,,,5.909,0.642,,,,,vocal,0.6,0.417,drum,hook,drum,hook,drums,0.978,other,0.667,other,6.078,True,True,False,0.978,0.0,0.667,0.378,0.378,3.349,,6.078,2.795,,,,,
segment,幸せになれる隠しコマンドがあるらしい,14.0,142.0,audio_segment,1,13,16,verse,Aメロ,4,,21,,,,,,,,,,,9.0,0.492,,,,,vocal,0.65,1.0,drum,hook|vocal,drum,hook,drums,0.476,vocals,0.429,bass,5.389,True,True,False,0.476,0.048,0.191,0.429,0.45,2.8,5.389,2.779,2.635,,,,,
segment,幸せになれる隠しコマンドがあるらしい,14.0,142.0,audio_segment,2,17,24,chorus,サビ,8,,31,,,,,,,,,,,9.5,0.883,,,,,vocal,0.881,0.494,vocal,bass|vocal,drum,bass,drums,0.935,vocals,0.355,drums,3.163,True,True,True,0.935,0.0,0.0,0.355,0.275,3.163,0.0,0.0,2.182,,,,,
segment,幸せになれる隠しコマンドがあるらしい,14.0,142.0,audio_segment,3,25,32,verse,Aメロ,8,,29,,,,,,,,,,,8.75,0.656,,,,,vocal,0.72,0.638,drum,hook|vocal,drum,hook,drums,0.966,vocals,0.621,drums,4.255,True,True,True,0.966,0.0,0.0,0.621,0.486,4.255,0.0,0.0,4.099,,,,,
segment,幸せになれる隠しコマンドがあるらしい,14.0,142.0,audio_segment,4,33,40,verse,Aメロ,8,,80,,,,,,,,,,,13.875,0.604,,,,,vocal,0.891,0.271,drum,vocal,drum,vocal,drums,0.662,vocals,0.15,drums,2.876,True,True,True,0.662,0.013,0.062,0.15,0.75,2.876,0.241,2.379,2.189,,,,,
segment,幸せになれる隠しコマンドがあるらしい,14.0,142.0,audio_segment,5,41,44,verse,Aメロ,4,,41,,,,,,,,,,,13.75,0.602,,,,,vocal,0.569,0.059,hook,hook,drum,hook,drums,0.39,other,0.317,other,2.91,True,True,False,0.39,0.122,0.317,0.024,0.5,1.498,1.119,2.91,1.386,,,,,
segment,幸せになれる隠しコマンドがあるらしい,14.0,142.0,audio_segment,6,45,52,pre_chorus,Bメロ,8,,36,,,,,,,,,,,7.5,0.69,,,,,vocal,0.658,0.612,drum,hook|vocal,drum,hook,drums,0.778,other,0.222,drums,2.986,True,True,True,0.778,0.0,0.222,0.194,0.175,2.986,,1.679,1.196,,,,,
segment,幸せになれる隠しコマンドがあるらしい,14.0,142.0,audio_segment,7,53,60,chorus,サビ,8,,49,,,,,,,,,,,12.75,0.795,,,,,vocal,0.977,0.59,vocal,bass|vocal,drum,bass,drums,0.735,vocals,0.388,drums,3.098,True,True,True,0.735,0.102,0.02,0.388,0.513,3.098,0.794,0.585,2.561,,,,,
segment,幸せになれる隠しコマンドがあるらしい,14.0,142.0,audio_segment,8,61,68,quiet_chorus,落ちサビ,8,,44,,,,,,,,,,,8.625,0.607,,,,,vocal,0.942,0.49,drum,vocal,drum,vocal,drums,0.682,vocals,0.136,drums,3.489,True,True,True,0.682,0.045,0.0,0.136,0.25,3.489,0.706,0.0,1.35,,,,,
segment,幸せになれる隠しコマンドがあるらしい,14.0,142.0,audio_segment,9,69,76,quiet_chorus,落ちサビ,8,,74,,,,,,,,,,,13.25,0.689,,,,,vocal,1.0,0.221,drum,bass,drum,bass,drums,0.811,vocals,0.122,drums,3.113,True,True,True,0.811,0.041,0.0,0.122,0.6,3.113,0.477,,1.889,,,,,
segment,幸せになれる隠しコマンドがあるらしい,14.0,142.0,audio_segment,10,77,86,chorus,サビ,10,,44,,,,,,,,,,,9.9,0.702,,,,,vocal,1.0,0.287,vocal,bass|vocal,drum,bass,drums,0.864,vocals,0.136,drums,3.493,True,True,True,0.864,0.091,0.0,0.136,0.261,3.493,0.758,0.0,1.739,,,,,
segment,幸せになれる隠しコマンドがあるらしい,14.0,142.0,audio_segment,11,87,87,outro,アウトロ,1,,1,,,,,,,,,,,1.0,0.164,,,,,vocal,0.041,,drum,,drum,,drums,0.0,bass,0.0,drums,0.0,True,True,True,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,
segment,幸せになれる隠しコマンドがあるらしい,14.0,142.0,chart_changepoint,0,2,15,,,14,,54,,,,,,,,,,,5.857,0.611,,,,,vocal,,,,,,,drums,0.963,other,0.593,other,5.866,,,,0.963,0.0,0.593,0.426,0.377,3.594,,5.866,2.972,,,,,
segment,幸せになれる隠しコマンドがあるらしい,14.0,142.0,chart_changepoint,1,16,32,,,17,,72,,,,,,,,,,,9.706,0.753,,,,,vocal,,,,,,,drums,0.833,vocals,0.458,drums,3.248,,,,0.833,0.0,0.028,0.458,0.407,3.248,0.0,0.546,2.945,,,,,
segment,幸せになれる隠しコマンドがあるらしい,14.0,142.0,chart_changepoint,2,33,45,,,13,,132,,,,,,,,,,,14.308,0.603,,,,,vocal,,,,,,,drums,0.545,other,0.159,other,2.728,,,,0.545,0.045,0.159,0.099,0.722,2.303,0.689,2.728,2.053,,,,,
segment,幸せになれる隠しコマンドがあるらしい,14.0,142.0,chart_changepoint,3,46,54,,,9,,42,,,,,,,,,,,7.444,0.707,,,,,vocal,,,,,,,drums,0.738,vocals,0.381,bass,4.048,,,,0.738,0.048,0.143,0.381,0.291,2.95,4.048,1.241,1.953,,,,,
segment,幸せになれる隠しコマンドがあるらしい,14.0,142.0,chart_changepoint,4,55,87,,,33,,195,,,,,,,,,,,10.606,0.681,,,,,vocal,,,,,,,drums,0.821,vocals,0.164,drums,3.516,,,,0.821,0.061,0.0,0.164,0.377,3.516,0.609,0.0,1.878,,,,,
song,幻想のサテライト,14.1,230.0,,,,,,,124,850,541,0.0,7.5,7.12,0.482,0.536,0.594,0.553,78,0.75,1.0,6.855,,7.45,0.133,2.431,-0.984,vocal,,,,,,,,,,,,,,,,0.499,0.096,0.407,0.331,0.537,2.488,2.827,3.157,2.295,0.181,0.509,fade_out,0.62,0.604
segment,幻想のサテライト,14.1,230.0,audio_segment,0,3,10,intro,イントロ,8,,11,,,,,,,,,,,3.0,0.655,,,,,vocal,0.809,3.454,drum,,drum,,drums,0.636,bass,0.455,bass,10.769,True,True,False,0.636,0.455,0.364,0.273,0.081,9.176,10.769,6.508,1.168,,,,,
segment,幻想のサテライト,14.1,230.0,audio_segment,1,11,24,verse,Aメロ,14,,70,,,,,,,,,,,7.143,0.687,,,,,vocal,0.823,0.951,drum,vocal,drum,vocal,vocals,0.4,drums,0.343,other,2.962,False,True,False,0.343,0.0,0.3,0.4,0.718,2.212,0.0,2.962,2.703,,,,,
segment,幻想のサテライト,14.1,230.0,audio_segment,2,25,40,verse,Aメロ,16,,75,,,,,,,,,,,7.688,0.868,,,,,vocal,0.974,0.512,drum,hook|vocal,drum,hook,drums,0.773,other,0.387,drums,3.095,True,True,True,0.773,0.067,0.387,0.347,0.634,3.095,1.72,2.024,2.53,,,,,
segment,幻想のサテライト,14.1,230.0,audio_segment,3,41,48,verse,Aメロ,8,,29,,,,,,,,,,,6.625,0.864,,,,,vocal,0.892,0.261,drum,,drum,,drums,0.793,other,0.379,bass,3.514,True,True,False,0.793,0.172,0.379,0.207,0.5,2.817,3.514,2.833,2.504,,,,,
segment,幻想のサテライト,14.1,230.0,audio_segment,4,49,62,chorus,サビ,14,,74,,,,,,,,,,,9.143,0.884,,,,,vocal,1.0,0.869,vocal,vocal|hook,drum,vocal,vocals,0.46,drums,0.405,other,2.985,False,True,False,0.405,0.0,0.378,0.46,0.641,1.829,,2.985,2.349,,,,,
segment,幻想のサテライト,14.1,230.0,audio_segment,5,63,64,interlude,間奏,2,,5,,,,,,,,,,,6.0,0.81,,,,,vocal,1.0,0.5,hook,vocal,drum,vocal,other,0.4,vocals,0.4,other,2.987,False,False,False,0.2,0.0,0.4,0.4,0.4,0.8,,2.987,2.987,,,,,
segment,幻想のサテライト,14.1,230.0,audio_segment,6,65,72,pre_chorus,Bメロ,8,,56,,,,,,,,,,,8.625,0.637,,,,,vocal,0.024,0.121,drum,hook,drum,hook,other,0.5,drums,0.393,other,2.578,False,True,False,0.393,0.0,0.5,0.054,0.75,1.861,,2.578,1.89,,,,,
segment,幻想のサテライト,14.1,230.0,audio_segment,7,73,76,quiet_chorus,落ちサビ,4,,9,,,,,,,,,,,7.0,0.802,,,,,vocal,1.0,0.632,drum,vocal,drum,vocal,drums,0.556,vocals,0.556,vocals,3.506,True,True,False,0.556,0.0,0.333,0.556,0.417,2.325,,3.482,3.506,,,,,
segment,幻想のサテライト,14.1,230.0,audio_segment,8,77,80,quiet_chorus,落ちサビ,4,,10,,,,,,,,,,,3.25,0.782,,,,,vocal,1.0,0.389,drum,hook,drum,hook,drums,0.9,vocals,0.7,vocals,7.312,True,True,False,0.9,0.0,0.6,0.7,1.0,3.948,,5.523,7.312,,,,,
segment,幻想のサテライト,14.1,230.0,audio_segment,9,81,88,pre_chorus,Bメロ,8,,29,,,,,,,,,,,4.125,0.723,,,,,vocal,1.0,1.591,drum,,drum,,drums,0.414,bass,0.345,bass,4.536,True,True,False,0.414,0.345,0.345,0.276,0.229,2.829,4.536,4.536,1.24,,,,,
segment,幻想のサテライト,14.1,230.0,audio_segment,10,89,96,chorus,サビ,8,,44,,,,,,,,,,,7.875,0.923,,,,,vocal,1.0,0.682,drum,hook,drum,hook,drums,0.773,other,0.341,drums,2.85,True,True,True,0.773,0.227,0.341,0.25,0.367,2.85,1.78,2.546,1.289,,,,,
segment,幻想のサテライト,14.1,230.0,audio_segment,11,97,112,chorus,サビ,16,,79,,,,,,,,,,,9.125,0.885,,,,,vocal,1.0,0.722,vocal,vocal|hook,drum,vocal,vocals,0.544,drums,0.392,bass,3.127,False,True,False,0.392,0.089,0.354,0.544,0.754,1.588,3.127,3.082,2.939,,,,,
segment,幻想のサテライト,14.1,230.0,audio_segment,12,113,116,interlude,間奏,4,,16,,,,,,,,,,,4.0,0.18,,,,,vocal,0.042,0.0,hook,,hook,,other,0.688,drums,0.062,other,4.701,True,True,True,0.062,0.0,0.688,0.0,,4.379,,4.701,,,,,,
segment,幻想のサテライト,14.1,230.0,audio_segment,13,117,126,interlude,間奏,10,,35,,,,,,,,,,,4.2,0.268,,,,,vocal,0.0,0.0,hook,,hook,,other,0.543,bass,0.286,bass,4.662,True,True,False,0.257,0.286,0.543,0.0,,3.325,4.662,4.569,,,,,,
segment,幻想のサテライト,14.1,230.0,chart_changepoint,0,3,23,,,21,,71,,,,,,,,,,,5.429,0.675,,,,,vocal,,,,,,,vocals,0.394,drums,0.366,other,3.861,,,,0.366,0.07,0.324,0.394,0.384,3.033,3.709,3.861,2.177,,,,,
segment,幻想のサテライト,14.1,230.0,chart_changepoint,1,24,74,,,51,,253,,,,,,,,,,,8.059,0.826,,,,,vocal,,,,,,,drums,0.561,other,0.403,other,2.56,,,,0.561,0.04,0.403,0.32,0.653,2.359,1.968,2.56,2.454,,,,,
segment,幻想のサテライト,14.1,230.0,chart_changepoint,2,75,87,,,13,,39,,,,,,,,,,,3.846,0.752,,,,,vocal,,,,,,,drums,0.59,other,0.462,bass,5.334,,,,0.59,0.231,0.462,0.41,0.348,3.027,5.334,4.978,2.228,,,,,
segment,幻想のサテライト,14.1,230.0,chart_changepoint,3,88,111,,,24,,126,,,,,,,,,,,8.958,0.903,,,,,vocal,,,,,,,drums,0.532,vocals,0.421,other,2.981,,,,0.532,0.143,0.349,0.421,0.609,2.098,2.202,2.981,2.236,,,,,
segment,幻想のサテライト,14.1,230.0,chart_changepoint,4,112,126,,,15,,52,,,,,,,,,,,4.0,0.272,,,,,vocal,,,,,,,other,0.596,drums,0.192,bass,4.657,,,,0.192,0.192,0.596,0.0,0.0,2.738,4.657,4.625,0.0,,,,,
song,炉心融解,13.2,165.0,,,,,,,64,416,269,0.0,-5.0,8.74,0.413,0.401,0.305,0.517,18,0.25,0.75,6.5,,7.695,0.196,1.868,-0.278,vocal,,,,,,,,,,,,,,,,0.81,0.494,0.323,0.238,0.646,3.637,3.115,3.823,3.791,0.037,0.536,other,0.769,0.943
